Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Reactome_2022__Eukaryotic Translation Termination R-HSA-72764,-0.9478732529682055,-1.7381455643248136,0.001,0.001,0.001,59/90,1.28%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;RPL8;RPS4X;RPS10;RSL24D1,M-TAL
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.9366876096294906,-1.73742516017493,0.001,0.001,0.001,63/112,1.84%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;PNRC2;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;RPL8;RPS4X;RPS10;RSL24D1;MAGOH;RPS7;RPS17,M-TAL
prerank,Reactome_2022__Selenoamino Acid Metabolism R-HSA-2408522,-0.9362316737731746,-1.7372234968269007,0.001,0.001,0.001,59/104,1.28%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;RPL8;RPS4X;RPS10;RSL24D1,M-TAL
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,-0.9480049300499163,-1.737092623010502,0.001,0.001,0.001,59/92,1.28%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;RPL8;RPS4X;RPS10;RSL24D1,M-TAL
prerank,Reactome_2022__Cap-dependent Translation Initiation R-HSA-72737,-0.9376759368590672,-1.7354921454733603,0.001,0.001,0.001,72/116,1.84%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;EIF4A2;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;EIF4B;RPL7A;RPL3;RPS20;EIF3L;EIF2S3;RPL35A;EIF2S2;RPL10A;RPL30;RPS4Y1;RPS2;EIF3J;RPL8;EIF3B;RPS4X;EIF3E;EIF3H;RPS10;RSL24D1;EIF3M;EIF3G;RPS7;RPS17,M-TAL
prerank,Reactome_2022__Influenza Infection R-HSA-168255,-0.9098722076446538,-1.7342430696400781,0.001,0.001,0.001,84/157,3.24%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;CANX;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;CALR;RPL14;RPL29;RPS14;RPL15;RPL7A;HSP90AA1;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;POLR2J;RPS2;POLR2H;RPL8;PABPN1;RPS4X;RPS10;RSL24D1;PARP1;RPS7;RPS17;POLR2K;XPO1;POLR2A;NUP98;RPS25;KPNA4;KPNB1;POLR2E;GRSF1;POLR2I;GTF2F2;RPL28;HSPA1A;DNAJC3;RPS27L;KPNA3,M-TAL
prerank,Reactome_2022__rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.9045846754357971,-1.7315404789952276,0.001,0.001,0.001,75/189,3.17%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;NOP10;RPL8;RPP21;RPS4X;RPS10;RSL24D1;BMS1;EXOSC10;RPS7;RRP7A;RPS17;TRMT112;RPS25;BUD23;NHP2;RPL28;LAS1L;PES1;SPPL2A;RPS27L,M-TAL
prerank,Reactome_2022__Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-0.9085653692731704,-1.7289143928652098,0.001,0.001,0.001,65/179,1.84%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;RPL8;RPP21;RPS4X;RPS10;RSL24D1;BMS1;EXOSC10;RPS7;RRP7A;RPS17,M-TAL
prerank,Reactome_2022__rRNA Processing R-HSA-72312,-0.8999646729519061,-1.7272350473116638,0.001,0.001,0.001,75/199,3.17%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;RPS19;RPL37A;RPS3;RPS15;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;RPL10A;RPL30;RPS4Y1;RPS2;NOP10;RPL8;RPP21;RPS4X;RPS10;RSL24D1;BMS1;EXOSC10;RPS7;RRP7A;RPS17;TRMT112;RPS25;BUD23;NHP2;RPL28;LAS1L;PES1;SPPL2A;RPS27L,M-TAL
prerank,Reactome_2022__SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,-0.9251491619508531,-1.718389812203458,0.001,0.001,0.001,71/108,1.84%,RPL39;RPS28;RPS3A;RPL41;RPL6;RPL36;RPL13A;RPLP1;RPL34;RPS6;RPL22;RPL36A;RPS29;RPL11;RPL26;RPL32;RPL12;RPS5;RPS23;RPS8;RPS27;RPS24;RPS27A;RPL9;RPL18A;RPS15A;RPL35;RPL38;RPS12;RPL5;RPL37;SEC11A;RPS19;RPL37A;RPS3;RPS15;SSR3;RPL31;RPS11;RPL4;RPL7;RPLP0;RPS13;RPL23;RPL21;RPL14;RPL29;RPS14;RPL15;RPL7A;RPL3;RPS20;RPL35A;SEC61G;RPL10A;RPL30;RPS4Y1;TRAM1;SSR4;RPS2;SEC61B;RPL8;RPS4X;SEC11C;SPCS1;RPS10;RSL24D1;SPCS3;RPS7;SSR2;RPS17,M-TAL
