Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Reactome_2022__Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,0.8172316123174306,1.3496834975326564,0.001,0.5466476407973799,0.894,83/163,8.56%,NDUFA1;ATP5MF;COX6B1;NDUFA13;NDUFB11;NDUFS7;NDUFS5;NDUFB7;UQCR10;COX4I1;NDUFB3;ATP5F1E;ATP5PO;ATP5PF;NDUFA7;UQCRFS1;ATP5F1B;NDUFA10;NDUFB1;BSG;ATP5F1D;IDH3A;ATP5MC1;OGDH;COX5B;NDUFS1;NDUFS3;ATP5MG;SUCLG1;NDUFB2;COX6C;MDH2;NDUFB8;TIMMDC1;LDHA;UQCRQ;NDUFA8;NDUFV1;ETFB;COX8A;NDUFB5;NDUFA2;COX16;COX7B;PDK4;NDUFA5;MPC1;ATP5PD;UQCRH;CYCS;NDUFA11;NDUFB4;NDUFAB1;MPC2;NDUFV2;SUCLA2;NDUFA6;UQCR11;PDHB;NDUFB9;TMEM186;LDHB;UQCRB;NDUFA3;NDUFS2;NDUFAF1;HAGH;LDHD;ETFA;ATP5PB;NDUFS8;FAHD1;PDHA1;CS;NDUFC2;COX20;SDHB;NDUFAF6;NDUFS4;IDH3B;COX7C;TACO1;ATP5F1C,Podocytes
prerank,Reactome_2022__Respiratory Electron Transport R-HSA-611105,0.8265381015270775,1.3431974146904047,0.001,0.5797125042138315,0.931,54/90,8.37%,NDUFA1;COX6B1;NDUFA13;NDUFB11;NDUFS7;NDUFS5;NDUFB7;UQCR10;COX4I1;NDUFB3;NDUFA7;UQCRFS1;NDUFA10;NDUFB1;COX5B;NDUFS1;NDUFS3;NDUFB2;COX6C;NDUFB8;TIMMDC1;UQCRQ;NDUFA8;NDUFV1;ETFB;COX8A;NDUFB5;NDUFA2;COX16;COX7B;NDUFA5;UQCRH;CYCS;NDUFA11;NDUFB4;NDUFAB1;NDUFV2;NDUFA6;UQCR11;NDUFB9;TMEM186;UQCRB;NDUFA3;NDUFS2;NDUFAF1;ETFA;NDUFS8;NDUFC2;COX20;SDHB;NDUFAF6;NDUFS4;COX7C;TACO1,Podocytes
prerank,Reactome_2022__Striated Muscle Contraction R-HSA-390522,0.8752938909894027,1.3431821303055458,0.001095290251916758,0.5072484411871026,0.931,5/33,1.00%,TNNI1;TPM2;TNNT2;TPM3;TPM1,Podocytes
prerank,Reactome_2022__Peptide Chain Elongation R-HSA-156902,0.8186522221395894,1.339376519900241,0.001,0.5151513976179136,0.96,52/86,5.63%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;RPS6;RPS3;RPL8;RPL22L1;RPS29;RPS27L;EEF1A1;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7,Podocytes
prerank,Reactome_2022__Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,0.858954736584139,1.3385195535310668,0.002129925452609159,0.4763272211629311,0.961,11/40,6.60%,COL3A1;HYOU1;CALR;FTL;SPARC;C1D;HSP90AA1;APOL1;HSPH1;FTH1;HSP90B1,Podocytes
prerank,Reactome_2022__Complex I Biogenesis R-HSA-6799198,0.8498590407249623,1.338042587043159,0.001,0.4392662038757599,0.963,34/51,7.77%,NDUFA1;NDUFA13;NDUFB11;NDUFS7;NDUFS5;NDUFB7;NDUFB3;NDUFA7;NDUFA10;NDUFB1;NDUFS1;NDUFS3;NDUFB2;NDUFB8;TIMMDC1;NDUFA8;NDUFV1;NDUFB5;NDUFA2;NDUFA5;NDUFA11;NDUFB4;NDUFAB1;NDUFV2;NDUFA6;NDUFB9;TMEM186;NDUFA3;NDUFS2;NDUFAF1;NDUFS8;NDUFC2;NDUFAF6;NDUFS4,Podocytes
prerank,Reactome_2022__Selenocysteine Synthesis R-HSA-2408557,0.8166427215880294,1.3371715748624369,0.001,0.4145367932592881,0.967,53/89,5.63%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;SECISBP2;RPS6;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;RPL29;SEPHS2;RPL27A;RPS2;RPL35;RPLP2;RPS7,Podocytes
prerank,Reactome_2022__GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.810410283855031,1.336562462004065,0.001,0.39121134682842573,0.968,76/109,10.93%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;EIF5;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;EIF3K;EIF4H;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;EIF3A;RPS6;RPS3;EIF4A2;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;EIF2S1;RPS27;RPS25;UBA52;RPS15A;RPL37A;EIF3M;RPL29;RPL27A;EIF3H;EIF3F;RPS2;EIF4E;RPL35;RPLP2;RPS7;EIF3L;RPS16;EIF1AX;EIF4A1;RPL26;RPL23A;EIF3G;RSL24D1;EIF3I;RPL11;RPL6;RPS21;RPS27A;RPS15;RPL12,Podocytes
prerank,Reactome_2022__Translation R-HSA-72766,0.7995762489198464,1.3337316705025901,0.001,0.40131084789270743,0.976,170/263,12.06%,EEF1G;RPS13;SSR4;MRPS36;EEF1B2;RPS4X;RPL15;RPS14;CHCHD1;RPL35A;MRPS34;MRPS6;RPL22;RPN2;RPL14;SPCS1;MRPL40;EIF5;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;SPCS3;MRPS24;MRPL54;MRPL41;RPL34;RPL18A;RPL36AL;EIF3K;EIF4H;RPL19;MRPS26;MRPL20;RPL3;RPL32;RPS12;RPL5;EEF1E1;AURKAIP1;RPS9;RPS3A;RPL37;TUFM;RPL30;MRPL14;RPS5;MRPL35;RPL36;RPLP1;MRPL3;GFM1;MRPS7;RPL9;RPS20;SSR3;RPL13A;RPS23;EIF3A;MRPL21;PTCD3;SSR2;RARS2;RPS6;SRPRB;MRPS16;YARS2;MRPS18B;MTRF1L;SEC11C;RPS3;EIF4A2;RPL8;RPL22L1;RPS29;RPS27L;MRPL55;MRPL16;EEF1A1;MRPL17;RPS8;RPS28;MRPL49;EIF2S1;RPS27;MRPL15;RPS25;UBA52;MRPL46;MRPS10;RPS15A;DDOST;RPL37A;SRPRA;EIF3M;MRPL51;MRPS33;PPA1;RPL29;MRPL4;MRPL32;RPL27A;EIF3H;MRPL57;EIF3F;RPS2;MRPS5;FARSA;EIF4E;RPL35;RPLP2;RPS7;RPN1;MRPL24;MRPS9;ETF1;SRP68;MRPL37;EIF3L;RPS16;MRPL45;MRPS25;SRP19;EIF1AX;MRPS11;CARS2;MRPL52;APEH;MRPL11;SRP54;EIF4A1;MRPS18C;MRPS23;MRPL43;IARS2;AIMP2;MRPS14;MRPL36;MRPS22;RPL26;OXA1L;RPL23A;EIF3G;MRPL12;MRPS35;RSL24D1;MRPL53;EIF3I;RPL11;RPL6;MRPL23;MRPS21;RPS21;EEF1D;RPS27A;RPS15;MRPL1;RPL12;GSPT1;MRPL10;EIF2B1;MRPS31;MRPL13;TRMT112;RPL39;RPL21;GSPT2;SRP72,Podocytes
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.8143545726088003,1.3327027666906512,0.001017293997965412,0.3864155603581352,0.978,70/92,11.97%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;RPS6;UPF1;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7;NCBP2;ETF1;RPS16;RPL26;RPL23A;RSL24D1;NCBP1;RPL11;RPL6;RPS21;RPS27A;RPS15;RPL12;GSPT1;MRPL13;RPL39;RPL21;GSPT2,Podocytes
prerank,Reactome_2022__Eukaryotic Translation Termination R-HSA-72764,0.8142836259357795,1.3322551856102447,0.001,0.3674658023057554,0.979,69/90,11.97%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;RPS6;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7;ETF1;RPS16;APEH;RPL26;RPL23A;RSL24D1;RPL11;RPL6;RPS21;RPS27A;RPS15;RPL12;GSPT1;MRPL13;TRMT112;RPL39;RPL21;GSPT2,Podocytes
prerank,Reactome_2022__L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.808504117582717,1.3320466453651016,0.001,0.34897089555800725,0.98,75/108,10.93%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;EIF3K;EIF4H;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;EIF3A;RPS6;RPS3;EIF4A2;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;EIF2S1;RPS27;RPS25;UBA52;RPS15A;RPL37A;EIF3M;RPL29;RPL27A;EIF3H;EIF3F;RPS2;EIF4E;RPL35;RPLP2;RPS7;EIF3L;RPS16;EIF1AX;EIF4A1;RPL26;RPL23A;EIF3G;RSL24D1;EIF3I;RPL11;RPL6;RPS21;RPS27A;RPS15;RPL12,Podocytes
prerank,Reactome_2022__AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,0.8424261288559928,1.3312569706316904,0.001,0.33842568818156854,0.983,38/54,10.96%,HSPA1A;PSMB8;PSMB6;PSMA6;PSMA3;HSPA8;UBB;PSMA7;PSMD7;PSMD9;PSMB1;HNRNPD;PSMB4;UBC;PSMB3;PSMB5;PSME1;PSMD12;PSMA1;PSMA5;PSMB2;PSMD3;UBA52;PSMB10;PSMD13;PSME2;PSMD11;PSMF1;PSMA2;SEM1;PSMC3;PSMD2;PSMC5;HSPB1;PSMC6;PSMB7;RPS27A;PSMC4,Podocytes
prerank,Reactome_2022__Viral mRNA Translation R-HSA-192823,0.8111464385168043,1.3284993830942569,0.0010183299389002036,0.35001435901824324,0.99,67/90,11.93%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;RPS6;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7;RPS16;RPL26;GNL3;RPL23A;RSL24D1;RPL11;RPL6;RPS21;RPS27A;PBRM1;RPS15;RPL12;MRPL13;RPL39;RPL21;GRSF1,Podocytes
prerank,Reactome_2022__Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.8107227399646046,1.328355758096133,0.001,0.33407400540833215,0.99,73/98,11.91%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;EIF3K;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;RPL13A;RPS23;EIF3A;RPS6;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;RPL37A;EIF3M;RPL29;RPL27A;EIF3H;EIF3F;RPS2;RPL35;RPLP2;RPS7;EIF3L;RPS16;EIF1AX;RPL26;RPL23A;EIF3G;RSL24D1;EIF3I;RPL11;RPL6;RPS21;RPS27A;RPS15;RPL12;MRPL13;RPL39;RPL21,Podocytes
prerank,Reactome_2022__Mitochondrial Translation Termination R-HSA-5419276,0.8149000390703544,1.3277395402681458,0.001,0.32346600465832004,0.99,67/82,15.49%,MRPS36;CHCHD1;MRPS34;MRPS6;MRPL40;MRPS24;MRPL54;MRPL41;MRPS26;MRPL20;AURKAIP1;MRPL14;MRPL35;MRPL3;MRPS7;MRPL21;PTCD3;MRPS16;MRPS18B;MTRF1L;MRPL55;MRPL16;MRPL17;MRPL49;MRPL15;MRPL46;MRPS10;MRPL51;MRPS33;MRPL4;MRPL32;MRPL57;MRPS5;MRPL24;MRPS9;MRPL37;MRPL45;MRPS25;MRPS11;MRPL52;MRPL11;MRPS18C;MRPS23;MRPL43;MRPS14;MRPL36;MRPS22;OXA1L;MRPL12;MRPS35;MRPL53;MRPL23;MRPS21;MRPL1;MRPL10;MRPS31;MRPL13;MRPS15;MRPS27;MRPL19;MRPL30;GFM2;MRPS17;MRPL34;MRPL44;MRPL39;MRPL38,Podocytes
prerank,Reactome_2022__SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.8090147371411364,1.3276453615052852,0.001,0.30956682850103334,0.99,65/108,7.03%,RPS13;SSR4;RPS4X;RPL15;RPS14;RPL35A;RPL22;RPN2;RPL14;SPCS1;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;SPCS3;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RPS5;RPL36;RPLP1;RPL9;RPS20;SSR3;RPL13A;RPS23;SSR2;RPS6;SRPRB;SEC11C;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;RPS15A;DDOST;RPL37A;SRPRA;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7;RPN1;SRP68;RPS16;SRP19,Podocytes
prerank,Reactome_2022__Cristae Formation R-HSA-8949613,0.8676633472553723,1.326114828593212,0.005482456140350877,0.31153013277726,0.992,16/29,5.79%,ATP5MF;ATP5F1E;ATP5PO;ATP5PF;ATP5F1B;ATP5F1D;ATP5MC1;MICOS13;ATP5MG;SAMM50;ATP5PD;HSPA9;APOO;CHCHD6;MICOS10;ATP5PB,Podocytes
prerank,Reactome_2022__Mitochondrial Translation Elongation R-HSA-5389840,0.8162423544184604,1.325808257537966,0.001,0.3014103785367095,0.992,58/82,11.75%,MRPS36;CHCHD1;MRPS34;MRPS6;MRPL40;MRPS24;MRPL54;MRPL41;MRPS26;MRPL20;AURKAIP1;TUFM;MRPL14;MRPL35;MRPL3;GFM1;MRPS7;MRPL21;PTCD3;MRPS16;MRPS18B;MRPL55;MRPL16;MRPL17;MRPL49;MRPL15;MRPL46;MRPS10;MRPL51;MRPS33;MRPL4;MRPL32;MRPL57;MRPS5;MRPL24;MRPS9;MRPL37;MRPL45;MRPS25;MRPS11;MRPL52;MRPL11;MRPS18C;MRPS23;MRPL43;MRPS14;MRPL36;MRPS22;OXA1L;MRPL12;MRPS35;MRPL53;MRPL23;MRPS21;MRPL1;MRPL10;MRPS31;MRPL13,Podocytes
prerank,Reactome_2022__Mitochondrial Translation Initiation R-HSA-5368286,0.8123996925661934,1.324487858062895,0.001,0.3018368781232498,0.994,66/82,15.49%,MRPS36;CHCHD1;MRPS34;MRPS6;MRPL40;MRPS24;MRPL54;MRPL41;MRPS26;MRPL20;AURKAIP1;MRPL14;MRPL35;MRPL3;MRPS7;MRPL21;PTCD3;MRPS16;MRPS18B;MRPL55;MRPL16;MRPL17;MRPL49;MRPL15;MRPL46;MRPS10;MRPL51;MRPS33;MRPL4;MRPL32;MRPL57;MRPS5;MRPL24;MRPS9;MRPL37;MRPL45;MRPS25;MRPS11;MRPL52;MRPL11;MRPS18C;MRPS23;MRPL43;MRPS14;MRPL36;MRPS22;OXA1L;MRPL12;MRPS35;MRPL53;MRPL23;MRPS21;MRPL1;MRPL10;MRPS31;MRPL13;MRPS15;MRPS27;MRPL19;MRPL30;MTIF2;MRPS17;MRPL34;MRPL44;MRPL39;MRPL38,Podocytes
prerank,"Reactome_2022__Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",0.867022461831118,1.3243498136174827,0.004405286343612335,0.29162809439889503,0.995,13/28,5.50%,HLA-B;HLA-C;B2M;HLA-E;SAR1B;CALR;PDIA3;SEC24B;HLA-F;PIK3C3;ATG14;ERAP2;BECN1,Podocytes
prerank,Reactome_2022__Mitochondrial Translation R-HSA-5368287,0.8115048451399456,1.3234353024381815,0.001,0.28753084140471835,0.995,70/88,15.49%,MRPS36;CHCHD1;MRPS34;MRPS6;MRPL40;MRPS24;MRPL54;MRPL41;MRPS26;MRPL20;AURKAIP1;TUFM;MRPL14;MRPL35;MRPL3;GFM1;MRPS7;MRPL21;PTCD3;MRPS16;MRPS18B;MTRF1L;MRPL55;MRPL16;MRPL17;MRPL49;MRPL15;MRPL46;MRPS10;MRPL51;MRPS33;MRPL4;MRPL32;MRPL57;MRPS5;MRPL24;MRPS9;MRPL37;MRPL45;MRPS25;MRPS11;MRPL52;MRPL11;MRPS18C;MRPS23;MRPL43;MRPS14;MRPL36;MRPS22;OXA1L;MRPL12;MRPS35;MRPL53;MRPL23;MRPS21;MRPL1;MRPL10;MRPS31;MRPL13;MRPS15;MRPS27;MRPL19;MRPL30;MTIF2;GFM2;MRPS17;MRPL34;MRPL44;MRPL39;MRPL38,Podocytes
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,0.803621514823405,1.3227720287263471,0.0010152284263959391,0.2835404916790542,0.995,79/112,11.97%,RPS13;RPS4X;RPL15;RPS14;RPL35A;RPL22;PNRC2;RPL14;RPS24;RPL7A;RPL41;RPSA;FAU;RPL28;RPL34;RPL18A;RPL36AL;RPL19;RPL3;RPL32;RPS12;RPL5;RPS9;RPS3A;RPL37;RPL30;RNPS1;RPS5;RPL36;RPLP1;RPL9;RPS20;RBM8A;RPL13A;RPS23;RPS6;UPF1;PPP2R1A;RPS3;RPL8;RPL22L1;RPS29;RPS27L;RPS8;RPS28;RPS27;RPS25;UBA52;CASC3;RPS15A;RPL37A;RPL29;RPL27A;RPS2;RPL35;RPLP2;RPS7;EIF4A3;NCBP2;ETF1;RPS16;RPL26;RPL23A;RSL24D1;NCBP1;RPL11;RPL6;RPS21;RPS27A;RPS15;UPF2;UPF3B;RPL12;GSPT1;SMG1;MRPL13;RPL39;RPL21;GSPT2,Podocytes
