Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Reactome_2022__Viral mRNA Translation R-HSA-192823,0.9533545916950926,1.3840650109957098,0.001,0.001,0.001,79/90,3.77%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;RPS24;RPL22L1;GRSF1;RPL39;RPL31,C-TAL
prerank,Reactome_2022__Eukaryotic Translation Termination R-HSA-72764,0.9505305647834216,1.3837223348564105,0.001,0.001,0.001,78/90,2.67%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;TRMT112;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;ETF1;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;RPS24;RPL22L1,C-TAL
prerank,Reactome_2022__PI3K Events In ERBB2 Signaling R-HSA-1963642,-0.7890981749234767,-1.377779306308033,0.08139534883720931,0.6457304675058455,0.995,5/16,1.34%,ERBB4;EGF;NRG1;NRG3;PIK3R1,C-TAL
prerank,Reactome_2022__Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.945217521209357,1.3777657797807819,0.001,0.001,0.001,78/92,2.67%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;ETF1;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;EIF4G1;RPS24;RPL22L1,C-TAL
prerank,Reactome_2022__SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.9393873543659037,1.3776904804913512,0.001,0.001,0.001,92/108,3.77%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;SRP14;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;SEC61B;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;SSR4;RPS15;RPL41;SSR2;RPS3;RPL10A;SPCS1;RPL7;SEC11A;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;SEC11C;RPL23;RPS4X;RPL38;SEC61G;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;SPCS3;RPS17;RPS24;RPL22L1;SEC61A1;RPN2;SSR1;RPN1;TRAM1;RPL39;RPL31,C-TAL
prerank,Reactome_2022__Selenoamino Acid Metabolism R-HSA-2408522,0.9422825331626965,1.3763844072424283,0.001,0.001,0.001,78/104,2.67%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;EEF1E1;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;SEPHS2;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;RPS24;RPL22L1,C-TAL
prerank,Reactome_2022__ERBB2 Activates PTK6 Signaling R-HSA-8847993,-0.8241157611215011,-1.3729900759232958,0.12931034482758622,0.6219993871448346,0.996,4/13,1.25%,ERBB4;EGF;NRG1;NRG3,C-TAL
prerank,Reactome_2022__Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,0.9385459032667299,1.3693417619335442,0.001,0.001,0.001,79/98,3.77%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;RPS20;RPL36;RSL24D1;RPL22;RPS17;RPS24;RPL22L1;EIF2S2;RPL39;RPL31,C-TAL
prerank,Reactome_2022__Eicosanoid Ligand-Binding Receptors R-HSA-391903,-0.8207776772858133,-1.3669632605204218,0.09401709401709402,0.6071188939020911,0.997,1/15,0.20%,PTGER3,C-TAL
prerank,Reactome_2022__Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.9349030227417394,1.3652928943818952,0.001,0.001,0.001,82/98,3.77%,RPL3;RPS9;RPS16;RPSA;RPS14;RPL23A;RPL30;RPL18;RPL19;RPL8;RPL18A;RPL36AL;RPL29;RPS2;RPS21;RPL37;RPL7A;RPS12;RPS4Y1;FAU;RPL21;RPS6;RPL11;RPL27;RPS23;RPS15A;RPL26;RPS19;RPS13;RPL15;RPL35A;RPL27A;RPS27A;RPS11;RPL32;RPS25;RPL14;RPLP1;RPS7;RPL37A;RPS3A;RPS5;RPS27;RPS15;RPL41;RPS3;RPL10A;RPL7;RPL9;RPS29;RPL13A;RPL4;RPLP2;RPL35;UBA52;RPL34;RPL28;RPS8;RPLP0;RPS10;RPS27L;RPL23;RPS4X;RPL38;RPL6;RPL5;RPL36A;RPS28;RPL12;EIF3G;EIF3K;RPS20;RPL36;RSL24D1;RPL22;RPS17;EIF3F;RPS24;RPL22L1;EIF3I;RPL39;RPL31,C-TAL
