Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
Reactome_2022,Protein Ubiquitination R-HSA-8852135,2/76,0.104040656734529,0.1804139920105684,0,0,3.76513132851161,8.520392518690185,UBB;RPS27A,EC-DVR
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,2/77,0.1063311600465306,0.1833699895017304,0,0,3.7147417840375594,8.325467783717322,UBB;RPS27A,EC-DVR
Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,2/77,0.1063311600465306,0.1833699895017304,0,0,3.7147417840375594,8.325467783717322,UBB;RPS27A,EC-DVR
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,2/78,0.108635261386802,0.1863169140496933,0,0,3.665678280207562,8.136923210251968,PEBP1;CALM1,EC-DVR
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,2/78,0.108635261386802,0.1863169140496933,0,0,3.665678280207562,8.136923210251968,UBB;RPS27A,EC-DVR
Reactome_2022,Early Phase Of HIV Life Cycle R-HSA-162594,1/16,0.1092218603967254,0.1868111601321041,0,0,9.24988344988345,20.482701866982715,PPIA,EC-DVR
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,2/80,0.1132830177264906,0.193229343587965,0,0,3.571325388226797,7.777868173157977,UBB;RPS27A,EC-DVR
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,2/81,0.1156260617663813,0.19512401047674,0,0,3.525940452843644,7.606842425952782,UBB;RPS27A,EC-DVR
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,2/81,0.1156260617663813,0.19512401047674,0,0,3.525940452843644,7.606842425952782,UBB;RPS27A,EC-DVR
Reactome_2022,PKA Activation R-HSA-163615,1/17,0.1156405876787069,0.19512401047674,0,0,8.671328671328672,18.706382287067274,CALM1,EC-DVR
Reactome_2022,Biosynthesis Of DHA-derived SPMs R-HSA-9018677,1/17,0.1156405876787069,0.19512401047674,0,0,8.671328671328672,18.706382287067274,GPX4,EC-DVR
Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,2/82,0.1179814818650383,0.1985387302352527,0,0,3.4816901408450702,7.441164264284953,UBB;RPS27A,EC-DVR
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,2/83,0.1203489816250642,0.2019797922179361,0,0,3.4385324291427577,7.280609568179787,UBB;RPS27A,EC-DVR
Reactome_2022,Ephrin Signaling R-HSA-3928664,1/18,0.1220133823045622,0.2036810061937492,0,0,8.160839160839162,17.167341601168975,SDCBP,EC-DVR
Reactome_2022,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,1/18,0.1220133823045622,0.2036810061937492,0,0,8.160839160839162,17.167341601168975,CALM1,EC-DVR
Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,2/84,0.1227282682394037,0.203787522328559,0,0,3.396427344555136,7.124966079605486,UBB;RPS27A,EC-DVR
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,2/84,0.1227282682394037,0.203787522328559,0,0,3.396427344555136,7.124966079605486,UBB;RPS27A,EC-DVR
Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,3/170,0.1243990095780271,0.2054762077260107,0,0,2.5084724168683907,5.22831137931585,RPS27;UBB;RPS27A,EC-DVR
Reactome_2022,Hedgehog On State R-HSA-5632684,2/85,0.1251190524506981,0.2054762077260107,0,0,3.3553368403190227,6.974032644350725,UBB;RPS27A,EC-DVR
Reactome_2022,Signaling By FGFR R-HSA-190236,2/86,0.1275210484492515,0.2054762077260107,0,0,3.3152246814218644,6.827618512179875,UBB;RPS27A,EC-DVR
