Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
GO_Biological_Process_2023,Xenobiotic Catabolic Process (GO:0042178),1/19,0.0113436160025479,0.0449406890930234,0,0,100.85858585858584,451.7557080600296,GSTM3,M-TAL
GO_Biological_Process_2023,Regulation Of Acute Inflammatory Response (GO:0002673),1/19,0.0113436160025479,0.0449406890930234,0,0,100.85858585858584,451.7557080600296,GSTP1,M-TAL
GO_Biological_Process_2023,Leukotriene Biosynthetic Process (GO:0019370),1/19,0.0113436160025479,0.0449406890930234,0,0,100.85858585858584,451.7557080600296,MGST3,M-TAL
GO_Biological_Process_2023,Linoleic Acid Metabolic Process (GO:0043651),1/19,0.0113436160025479,0.0449406890930234,0,0,100.85858585858584,451.7557080600296,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Periphery (GO:1904375),1/20,0.0119373705403343,0.0449406890930234,0,0,95.54545454545456,423.0830518492731,AKR1B1,M-TAL
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),1/20,0.0119373705403343,0.0449406890930234,0,0,95.54545454545456,423.0830518492731,PRDX1,M-TAL
GO_Biological_Process_2023,Peripheral Nervous System Development (GO:0007422),1/20,0.0119373705403343,0.0449406890930234,0,0,95.54545454545456,423.0830518492731,GSTM3,M-TAL
GO_Biological_Process_2023,Leukotriene Metabolic Process (GO:0006691),1/20,0.0119373705403343,0.0449406890930234,0,0,95.54545454545456,423.0830518492731,MGST3,M-TAL
GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),1/20,0.0119373705403343,0.0449406890930234,0,0,95.54545454545456,423.0830518492731,GSTM3,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804),1/21,0.0125307982775315,0.0462675628708857,0,0,90.76363636363637,397.5053179562565,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),1/23,0.013716673976595,0.0496905925189856,0,0,82.50413223140495,353.872030109198,S100A10,M-TAL
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),1/25,0.0149012443701484,0.052018889437609,0,0,75.62121212121212,318.08630270790064,AKR1B1,M-TAL
GO_Biological_Process_2023,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),1/25,0.0149012443701484,0.052018889437609,0,0,75.62121212121212,318.08630270790064,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),1/26,0.0154930404733183,0.05311899590852,0,0,72.59272727272727,302.5203442580517,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Protein Localization To Membrane (GO:1905475),1/28,0.0166756552976705,0.0534703721407134,0,0,67.20875420875421,275.1395602176083,AKR1B1,M-TAL
GO_Biological_Process_2023,Diterpenoid Metabolic Process (GO:0016101),1/28,0.0166756552976705,0.0534703721407134,0,0,67.20875420875421,275.1395602176083,AKR1B1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation (GO:0048146),1/28,0.0166756552976705,0.0534703721407134,0,0,67.20875420875421,275.1395602176083,S100A6,M-TAL
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),1/29,0.0172664743371053,0.0534703721407134,0,0,64.8051948051948,263.043544162992,AKR1B1,M-TAL
GO_Biological_Process_2023,Regulation Of Muscle Contraction (GO:0006937),1/29,0.0172664743371053,0.0534703721407134,0,0,64.8051948051948,263.043544162992,ENO1,M-TAL
GO_Biological_Process_2023,Glycolytic Process (GO:0006096),1/29,0.0172664743371053,0.0534703721407134,0,0,64.8051948051948,263.043544162992,ENO1,M-TAL
GO_Biological_Process_2023,Prostaglandin Metabolic Process (GO:0006693),1/30,0.0178569680089386,0.0535709040268158,0,0,62.56739811912226,251.8563944353508,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Production (GO:0032692),1/30,0.0178569680089386,0.0535709040268158,0,0,62.56739811912226,251.8563944353508,GSTP1,M-TAL
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),1/32,0.0190369798873027,0.0540958733849282,0,0,58.52492668621701,231.83899894541256,ENO1,M-TAL
GO_Biological_Process_2023,Vesicle Budding From Membrane (GO:0006900),1/32,0.0190369798873027,0.0540958733849282,0,0,58.52492668621701,231.83899894541256,S100A10,M-TAL
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),1/33,0.0196264984148835,0.0540958733849282,0,0,56.69318181818182,222.85379213708367,AIF1L,M-TAL
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),1/33,0.0196264984148835,0.0540958733849282,0,0,56.69318181818182,222.85379213708367,AIF1L,M-TAL
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),1/34,0.020215692219209,0.0540958733849282,0,0,54.972451790633606,214.4638136267328,PRDX1,M-TAL
GO_Biological_Process_2023,Response To Estrogen (GO:0043627),1/34,0.020215692219209,0.0540958733849282,0,0,54.972451790633606,214.4638136267328,GSTM3,M-TAL
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),1/34,0.020215692219209,0.0540958733849282,0,0,54.972451790633606,214.4638136267328,GSTP1,M-TAL
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),1/35,0.0208045614562384,0.0540958733849282,0,0,53.35294117647059,206.61369382894844,ENO1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),1/35,0.0208045614562384,0.0540958733849282,0,0,53.35294117647059,206.61369382894844,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),2/379,0.020849451200441,0.0540958733849282,0,0,10.403713527851458,40.26682052590156,GSTP1;AKR1B1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),1/37,0.0219813268798694,0.0555317731701965,0,0,50.38383838383838,192.34342502593887,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Exocytosis (GO:0045921),1/37,0.0219813268798694,0.0555317731701965,0,0,50.38383838383838,192.34342502593887,S100A10,M-TAL
GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),1/38,0.0225692233861094,0.0555550114119617,0,0,49.01965601965602,185.8417560701345,S100A10,M-TAL
GO_Biological_Process_2023,Membrane Assembly (GO:0071709),1/38,0.0225692233861094,0.0555550114119617,0,0,49.01965601965602,185.8417560701345,S100A10,M-TAL
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.0231567959712164,0.0562798079300449,0,0,47.72727272727273,179.71546945510647,PRDX1,M-TAL
GO_Biological_Process_2023,Retinoid Metabolic Process (GO:0001523),1/40,0.023744044790362,0.056814041674524,0,0,46.5011655011655,173.93405340895535,AKR1B1,M-TAL
GO_Biological_Process_2023,Carbohydrate Catabolic Process (GO:0016052),1/41,0.0243309700172123,0.056814041674524,0,0,45.33636363636364,168.47016546086343,ENO1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),1/42,0.0249175717978689,0.056814041674524,0,0,44.22838137472284,163.29923491461832,GSTP1,M-TAL
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),1/43,0.0255038503063682,0.056814041674524,0,0,43.17316017316017,158.39912320457492,S100A10,M-TAL
GO_Biological_Process_2023,Regulation Of JUN Kinase Activity (GO:0043506),1/43,0.0255038503063682,0.056814041674524,0,0,43.17316017316017,158.39912320457492,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Stress Fiber Assembly (GO:0051496),1/43,0.0255038503063682,0.056814041674524,0,0,43.17316017316017,158.39912320457492,S100A10,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),1/43,0.0255038503063682,0.056814041674524,0,0,43.17316017316017,158.39912320457492,S100A10,M-TAL
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),1/44,0.02608980569517,0.056814041674524,0,0,42.16701902748415,153.74983290143678,AKR1B1,M-TAL
